id,name,difficulty,type,views,share_date
https://www.mountainproject.com/route/111572909/b,B,V1 YDS,Boulder,344 total · 5/month,2016-01-25
https://www.mountainproject.com/route/111572914/c,C,V4 YDS,Boulder,316 total · 5/month,2016-01-25
https://www.mountainproject.com/route/111572917/d,D,V1 YDS,Boulder,335 total · 5/month,2016-01-25
https://www.mountainproject.com/route/111572930/all-lengths-of-the-spectrum,All Lengths of the Spectrum,V7 YDS,Boulder,377 total · 6/month,2016-01-25
https://www.mountainproject.com/route/111572943/a,A,V2 YDS,Boulder,308 total · 5/month,2016-01-25
https://www.mountainproject.com/route/111573041/b,B,V2 YDS,Boulder,309 total · 5/month,2016-01-25
https://www.mountainproject.com/route/111566441/a,A,V4 YDS,Boulder,381 total · 6/month,2016-01-24
https://www.mountainproject.com/route/111565027/b,B,V5 YDS,Boulder,372 total · 6/month,2016-01-23
https://www.mountainproject.com/route/111566446/c,C,V2 YDS,Boulder,344 total · 5/month,2016-01-24
https://www.mountainproject.com/route/111565185/the-7,The 7,V7 YDS,Boulder,473 total · 7/month,2016-01-23
https://www.mountainproject.com/route/111821486/shit-colored-rainbow,Shit Colored Rainbow,V5 YDS,Boulder,376 total · 6/month,2016-04-30
https://www.mountainproject.com/route/111821510/straight-rainbow,Straight Rainbow,V6 YDS,Boulder,352 total · 6/month,2016-04-30
https://www.mountainproject.com/route/118802559/dynamite,Dynamite,V1 YDS,"Boulder, 25 ft (8 m)",198 total · 17/month,2020-04-27
https://www.mountainproject.com/route/118802636/artillery,Artillery,V2-3 YDS,"Boulder, 20 ft (6 m)",153 total · 13/month,2020-04-27
https://www.mountainproject.com/route/118802654/arms,Arms,V0 YDS PG13,"Boulder, 12 ft (4 m)",131 total · 11/month,2020-04-27
https://www.mountainproject.com/route/119951233/casualty,Casualty,V1 YDS,"Boulder, 8 ft (2 m)",76 total · 16/month,2020-11-21
https://www.mountainproject.com/route/111565066/the-hulk,The Hulk,V6 YDS,Boulder,890 total · 14/month,2016-01-23
https://www.mountainproject.com/route/106720659/broken-glass-arete,Broken Glass Arete,V3 YDS,"Boulder, 15 ft (5 m)",621 total · 5/month,2010-04-05
https://www.mountainproject.com/route/106388210/broken-glass-traverse,Broken Glass Traverse,V5 YDS,"Boulder, 15 ft (5 m)","1,386 total · 9/month",2009-03-26
https://www.mountainproject.com/route/106651384/corridor-problem-1,Corridor Problem 1,V1 YDS,"Boulder, 10 ft (3 m)",640 total · 5/month,2010-01-15
https://www.mountainproject.com/route/106651388/corridor-problem-2,Corridor Problem 2,V2 YDS,"Boulder, 10 ft (3 m)",440 total · 3/month,2010-01-15
https://www.mountainproject.com/route/106651396/corridor-problem-3,Corridor Problem 3,V3 YDS,"Boulder, 8 ft (2 m)",433 total · 3/month,2010-01-15
https://www.mountainproject.com/route/106389977/the-crystal-ship,The Crystal Ship,V4 YDS,"Boulder, 10 ft (3 m)",568 total · 4/month,2009-03-28
https://www.mountainproject.com/route/118869508/keelhauled,Keelhauled,V4+ YDS,"Boulder, 12 ft (4 m)",179 total · 16/month,2020-05-13
https://www.mountainproject.com/route/118838237/masked-rider,Masked Rider,V4+ YDS,"Boulder, 12 ft (4 m)",177 total · 15/month,2020-05-06
https://www.mountainproject.com/route/106651401/reachy-right-of-sports-challenge,Reachy (right of Sports Challenge),V3 YDS,"Boulder, 12 ft (4 m)",419 total · 3/month,2010-01-15
https://www.mountainproject.com/route/106388220/sports-challenge-knobs,Sports Challenge (Knobs),V3 YDS,"Boulder, 12 ft (4 m)","1,540 total · 10/month",2009-03-26
https://www.mountainproject.com/route/106651405/sporty,Sporty??,V4-5 YDS,"Boulder, 12 ft (4 m)",392 total · 3/month,2010-01-15
https://www.mountainproject.com/route/106389166/sunshine-face,Sunshine Face,V2-3 YDS,"Boulder, 15 ft (5 m)",516 total · 4/month,2009-03-27
https://www.mountainproject.com/route/106389172/unknown-on-left-boulder-of-glass-house,Unknown on left boulder of Glass House,V5-6 YDS,"Boulder, 15 ft (5 m)",491 total · 3/month,2009-03-27
https://www.mountainproject.com/route/106720650/vertical-knobs,Vertical Knobs,V5 YDS,"Boulder, 15 ft (5 m)",472 total · 4/month,2010-04-05
https://www.mountainproject.com/route/107289125/the-gunfighter,The Gunfighter,V5 YDS,Boulder,996 total · 9/month,2011-09-16
https://www.mountainproject.com/route/107149354/prowd-arete,Prow'd Arete,V2-3 YDS,"Boulder, 8 ft (2 m)",434 total · 4/month,2011-05-25
https://www.mountainproject.com/route/107388409/american-music,American Music,V6 YDS,"Boulder, 12 ft (4 m)","1,307 total · 11/month",2011-11-29
https://www.mountainproject.com/route/108398609/classic-warm-up,Classic warm up,V1 YDS,Boulder,443 total · 5/month,2013-10-21
https://www.mountainproject.com/route/107093727/plumbers-cracks,Plumber's Cracks,V2-3 YDS,Boulder,582 total · 5/month,2011-04-07
https://www.mountainproject.com/route/107499240/blue-valentine,Blue Valentine,V10- YDS,"Boulder, 15 ft (5 m)",964 total · 9/month,2012-03-05
https://www.mountainproject.com/route/107090402/the-cure,The Cure,V7-8 YDS,"Boulder, 15 ft (5 m)","1,070 total · 9/month",2011-04-04
https://www.mountainproject.com/route/118249052/mujahideen-warrior,Mujahideen Warrior,V12 YDS,"Boulder, 15 ft (5 m)",492 total · 32/month,2020-01-14
https://www.mountainproject.com/route/106867432/screaming-jihad,Screaming Jihad,V12 YDS,"Boulder, 20 ft (6 m)","4,554 total · 35/month",2010-08-23
https://www.mountainproject.com/route/106867465/screaming-jihad-right,Screaming Jihad Right,V5 YDS,Boulder,576 total · 4/month,2010-08-23
https://www.mountainproject.com/route/107045256/arete-of-the-fin-shaped-boulder,Arete of the Fin-Shaped Boulder,V0 YDS,"Boulder, 15 ft (5 m)",875 total · 7/month,2011-02-20
https://www.mountainproject.com/route/106738821/highball-knob-problem,Highball Knob Problem,V3 YDS,"Boulder, 15 ft (5 m)","1,896 total · 14/month",2010-04-20
https://www.mountainproject.com/route/107090429/southwest-arete,Southwest Arete,V5 YDS,Boulder,456 total · 4/month,2011-04-04
https://www.mountainproject.com/route/107291172/unknown,Unknown,V1 YDS,"Boulder, 12 ft (4 m)",403 total · 3/month,2011-09-18
https://www.mountainproject.com/route/119979080/vicious-critic,Vicious Critic,V5 YDS,"Boulder, 13 ft (4 m)",163 total · 35/month,2020-11-25
https://www.mountainproject.com/route/107045240/your-basic-hand-crack,Your Basic Hand Crack,V0 YDS,"Boulder, 10 ft (3 m)",757 total · 6/month,2011-02-20
https://www.mountainproject.com/route/107135334/valkyrie-fallen,Valkyrie Fallen,V7 YDS,"Boulder, 10 ft (3 m)","2,320 total · 19/month",2011-05-12
https://www.mountainproject.com/route/106699387/acrobatics,Acrobatics,V7 YDS,"Boulder, 12 ft (4 m)",764 total · 6/month,2010-03-16
https://www.mountainproject.com/route/120385625/affection-giving-factory,Affection-Giving Factory,V2 YDS,"Boulder, 10 ft (3 m)",30 total · 28/month,2021-03-13
https://www.mountainproject.com/route/106699426/the-anti-nate,The Anti-Nate,V7 YDS,"Boulder, 15 ft (5 m)",463 total · 3/month,2010-03-16
https://www.mountainproject.com/route/106699294/the-corner,The Corner,V9 YDS,"Boulder, 15 ft (5 m)",559 total · 4/month,2010-03-16
https://www.mountainproject.com/route/120046583/crapula,Crapula,V5 YDS,"Boulder, 10 ft (3 m)",150 total · 35/month,2020-12-08
https://www.mountainproject.com/route/120385543/daughter-of-darkness,Daughter of Darkness,V1 YDS,"Boulder, 12 ft (4 m)",33 total · 31/month,2021-03-13
https://www.mountainproject.com/route/120385603/demoni,Demoni,V1+ YDS R,"Boulder, 30 ft (9 m)",21 total · 20/month,2021-03-13
https://www.mountainproject.com/route/120385582/everybody-rides-the-carousel,Everybody Rides the Carousel,V3 YDS,"Boulder, 18 ft (5 m)",43 total · 40/month,2021-03-13
https://www.mountainproject.com/route/106700027/green-machine,Green Machine,V6 YDS,"Boulder, 10 ft (3 m)",471 total · 3/month,2010-03-17
https://www.mountainproject.com/route/120385724/hyper-uppercut,Hyper-Uppercut,V1 YDS,"Boulder, 10 ft (3 m)",30 total · 28/month,2021-03-13
https://www.mountainproject.com/route/106699442/knife-club,Knife Club,V11 YDS,"Boulder, 10 ft (3 m)",878 total · 7/month,2010-03-16
https://www.mountainproject.com/route/106699419/le-cirque,Le Cirque,V8 YDS,"Boulder, 12 ft (4 m)",467 total · 3/month,2010-03-16
https://www.mountainproject.com/route/120385655/miagi-with-ice-cream,Miagi with Ice Cream,V1+ YDS,"Boulder, 12 ft (4 m)",21 total · 20/month,2021-03-13
https://www.mountainproject.com/route/106699501/micro-g,Micro G,V11 YDS,"Boulder, 10 ft (3 m)",459 total · 3/month,2010-03-16
https://www.mountainproject.com/route/106699497/mini-g,Mini G,V10 YDS,"Boulder, 10 ft (3 m)",768 total · 6/month,2010-03-16
https://www.mountainproject.com/route/106699431/mixed-arete,Mixed Arete,V5 YDS,"Boulder, 15 ft (5 m)",987 total · 7/month,2010-03-16
https://www.mountainproject.com/route/107499037/revisiting-insignificant-moments-in-history,Revisiting Insignificant Moments in History,V9-10 YDS,"Boulder, 12 ft (4 m)",619 total · 6/month,2012-03-05
https://www.mountainproject.com/route/106699449/scrapula,Scrapula,V6 YDS,"Boulder, 12 ft (4 m)","1,187 total · 9/month",2010-03-16
https://www.mountainproject.com/route/106699461/scrapula-low,Scrapula Low,V7 YDS,"Boulder, 12 ft (4 m)",402 total · 3/month,2010-03-16
https://www.mountainproject.com/route/106699364/the-v5,The V5,V4 YDS,"Boulder, 10 ft (3 m)",853 total · 6/month,2010-03-16
https://www.mountainproject.com/route/106699479/the-v9,The V9,V9 YDS,"Boulder, 18 ft (5 m)",485 total · 4/month,2010-03-16
https://www.mountainproject.com/route/106699381/warm-up-problem,Warm Up Problem,V1-2 YDS,"Boulder, 10 ft (3 m)",512 total · 4/month,2010-03-16
https://www.mountainproject.com/route/106365909/driftwood-direct-start,Driftwood direct start,V6-7 YDS,Boulder,"2,003 total · 14/month",2009-02-27
https://www.mountainproject.com/route/106365254/driftwood-or-petrified-wood,Driftwood or Petrified Wood,V4 YDS,"Boulder, 12 ft (4 m)","3,486 total · 24/month",2009-02-26
https://www.mountainproject.com/route/106366336/hidden-corridor-problem,Hidden corridor problem,V4 YDS,Boulder,"1,079 total · 7/month",2009-02-28
https://www.mountainproject.com/route/106366469/pizza-crack,Pizza Crack,V2 YDS,Boulder,"2,800 total · 19/month",2009-02-28
https://www.mountainproject.com/route/106365900/wounded-knee,Wounded Knee,V2+ YDS,Boulder,"2,489 total · 17/month",2009-02-27
https://www.mountainproject.com/route/106365917/wounded-knee-arete,Wounded Knee arete,V3 YDS,Boulder,"1,249 total · 8/month",2009-02-27
https://www.mountainproject.com/route/107473893/direct-line,Direct Line,V2-3 YDS,"Boulder, 10 ft (3 m)",747 total · 7/month,2012-02-13
https://www.mountainproject.com/route/106365936/foot-switch-sit-start,Foot Switch sit start,V5-6 YDS,Boulder,"1,427 total · 10/month",2009-02-27
https://www.mountainproject.com/route/106365241/foot-switch-standard-start,Foot Switch Standard Start,V3-4 YDS,"Boulder, 8 ft (2 m)","1,155 total · 8/month",2009-02-26
https://www.mountainproject.com/route/118146333/swordfighter,Swordfighter,V4 YDS,"Boulder, 12 ft (4 m)",268 total · 16/month,2019-12-13
https://www.mountainproject.com/route/106366404/traverse,Traverse,V4 YDS,Boulder,834 total · 6/month,2009-02-28
https://www.mountainproject.com/route/107011738,?,V11-12 YDS,"Boulder, 15 ft (5 m)",773 total · 6/month,2011-01-16
https://www.mountainproject.com/route/106366386/africa,Africa,V2 YDS,Boulder,"1,661 total · 11/month",2009-02-28
https://www.mountainproject.com/route/116564029/baby-steps,Baby Steps,V0 YDS R,"Boulder, 8 ft (2 m)",495 total · 19/month,2019-02-26
https://www.mountainproject.com/route/106366366/balancing-boulder-problem,Balancing boulder problem,V3 YDS,Boulder,"2,313 total · 16/month",2009-02-28
https://www.mountainproject.com/route/106366477/bulge,Bulge,V3 YDS,Boulder,"1,223 total · 8/month",2009-02-28
https://www.mountainproject.com/route/106722183/dead-cat,Dead Cat,V1 YDS,"Boulder, 15 ft (5 m)","2,915 total · 22/month",2010-04-06
https://www.mountainproject.com/route/106796139/the-egg-shell,The Egg Shell,V5 YDS,"Boulder, 15 ft (5 m)","1,379 total · 10/month",2010-06-13
https://www.mountainproject.com/route/106796129/hung-like-john,Hung Like John,V8 YDS,"Boulder, 12 ft (4 m)","2,234 total · 17/month",2010-06-13
https://www.mountainproject.com/route/118028188/k-2-easy-crack-from-mm-guide,K-2 Easy Crack (from M&M Guide),V0- YDS,"Boulder, 8 ft (2 m)",283 total · 16/month,2019-11-11
https://www.mountainproject.com/route/117920082/m4-from-mayer-moret-overview-map,M4 (from Mayer & Moret overview map),V0+ YDS,"Boulder, 10 ft (3 m)",418 total · 23/month,2019-10-20
https://www.mountainproject.com/route/117920296/n1-from-mayer-moret-online-guide-hollow-roof,"N1 (from Mayer & Moret online guide), Hollow Roof",V2+ YDS,"Boulder, 5 ft (2 m)",282 total · 16/month,2019-10-20
https://www.mountainproject.com/route/117920446/n2-from-mayer-moret-online-guide,N2 (from Mayer & Moret online guide),V2- YDS,"Boulder, 6 ft (2 m)",281 total · 16/month,2019-10-20
https://www.mountainproject.com/route/117920363/o1-from-mayer-moret-online-guide,O1 (from Mayer & Moret online guide),V4 YDS,"Boulder, 10 ft (3 m)",271 total · 15/month,2019-10-20
https://www.mountainproject.com/route/117920334/o2-from-mayer-moret-online-guide,O2 (from Mayer & Moret online guide),V1+ YDS,"Boulder, 8 ft (2 m)",296 total · 16/month,2019-10-20
https://www.mountainproject.com/route/107011721/samet-problem,Samet Problem,V8-9 YDS,"Boulder, 10 ft (3 m)",528 total · 4/month,2011-01-16
https://www.mountainproject.com/route/107010561/unknown,Unknown,V5 YDS,Boulder,472 total · 4/month,2011-01-14
https://www.mountainproject.com/route/107011755/unknown-left-of-v1112,Unknown left of V11/12,V7 YDS,"Boulder, 12 ft (4 m)",777 total · 6/month,2011-01-16
https://www.mountainproject.com/route/106366549/unnamed-right-of-africa,Unnamed right of Africa,V2 YDS,Boulder,"1,030 total · 7/month",2009-02-28
https://www.mountainproject.com/route/107011764/the-v4,The V4,V4- YDS,"Boulder, 15 ft (5 m)","1,272 total · 10/month",2011-01-16
https://www.mountainproject.com/route/117820302/far-left,Far Left,V0 YDS,"Boulder, 10 ft (3 m)",245 total · 13/month,2019-10-01
https://www.mountainproject.com/route/117820312/left-crack,Left Crack,V1+ YDS,"Boulder, 10 ft (3 m)",264 total · 14/month,2019-10-01
https://www.mountainproject.com/route/117820318/right-center,Right Center,V1- YDS,"Boulder, 10 ft (3 m)",242 total · 13/month,2019-10-01
https://www.mountainproject.com/route/117820329/right-side,Right side,V0+ YDS,"Boulder, 10 ft (3 m)",256 total · 14/month,2019-10-01
https://www.mountainproject.com/route/116563905/red,Red,V0- YDS,"Boulder, 8 ft (2 m)",337 total · 13/month,2019-02-26
https://www.mountainproject.com/route/116563914/yellow-aka-top-o-the-mornin,Yellow aka Top O' the Mornin'!,V0 YDS PG13,"Boulder, 10 ft (3 m)",416 total · 16/month,2019-02-26
https://www.mountainproject.com/route/116563922/blue,Blue,V2 YDS PG13,"Boulder, 10 ft (3 m)",409 total · 16/month,2019-02-26
https://www.mountainproject.com/route/116563933/green,Green,V-easy YDS,"Boulder, 10 ft (3 m)",400 total · 15/month,2019-02-26
https://www.mountainproject.com/route/118060557/the-rainbow,The Rainbow,V0+ YDS,"Boulder, 10 ft (3 m)",236 total · 14/month,2019-11-17
https://www.mountainproject.com/route/116563959/purple-aka-end-slab,Purple aka End Slab,V1 YDS,"Boulder, 10 ft (3 m)",372 total · 14/month,2019-02-26
https://www.mountainproject.com/route/107187656/arete-to-crack,Arete to Crack,V7- YDS,"Boulder, 15 ft (5 m)","1,524 total · 13/month",2011-06-24
https://www.mountainproject.com/route/120251428/babooshka,Babooshka,V-easy YDS,Boulder,143 total · 59/month,2021-01-31
https://www.mountainproject.com/route/118028119/d-1-sit-start-from-mm-guide,D-1 Sit Start (From M&M Guide),V0 YDS,"Boulder, 7 ft (2 m)",279 total · 16/month,2019-11-11
https://www.mountainproject.com/route/117948012/e3-overhanging-crack-from-the-mayer-moret-online-guide,E3 Overhanging Crack (from the Mayer & Moret online guide),V1+ YDS,"Boulder, 8 ft (2 m)",327 total · 18/month,2019-10-26
https://www.mountainproject.com/route/117947890/h2-crack-from-the-mayer-moret-online-guide,H2 Crack (from the Mayer & Moret online guide),V1+ YDS,"Boulder, 12 ft (4 m)",295 total · 17/month,2019-10-26
https://www.mountainproject.com/route/117947926/highball-h175-from-the-mayer-moret-overview-map,Highball H1.75 (from the Mayer & Moret overview map),V5+ YDS,"Boulder, 20 ft (6 m)",323 total · 18/month,2019-10-26
https://www.mountainproject.com/route/106366566/highball-slab-problem,Highball slab problem,V2 YDS,Boulder,"2,891 total · 20/month",2009-02-28
https://www.mountainproject.com/route/106366490/jelly-bean-hand-traverse,Jelly Bean hand traverse,V2 YDS,Boulder,"1,881 total · 13/month",2009-02-28
https://www.mountainproject.com/route/106806926/kaiser-soze,Kaiser Soze,V7 YDS,"Boulder, 8 ft (2 m)","1,461 total · 11/month",2010-06-24
https://www.mountainproject.com/route/106366498/knob-problem,Knob Problem,V3 YDS,Boulder,"2,684 total · 18/month",2009-02-28
https://www.mountainproject.com/route/106366089/manatee-trad-traverse,Manatee trad traverse,V0+ YDS,Boulder,"3,265 total · 22/month",2009-02-28
https://www.mountainproject.com/route/106365197/the-manatee,The Manatee,V4-5 YDS,"Boulder, 18 ft (5 m)","4,328 total · 29/month",2009-02-26
https://www.mountainproject.com/route/107187642/the-murray-highball,The Murray Highball,V3+ YDS,"Boulder, 18 ft (5 m)","2,980 total · 25/month",2011-06-24
https://www.mountainproject.com/route/107187623/unknown-e25-from-the-mayer-moret-online-guide,"Unknown, E2.5 (from the Mayer & Moret online guide)",V3 YDS,"Boulder, 15 ft (5 m)","1,005 total · 8/month",2011-06-24
https://www.mountainproject.com/route/106365158/corridor-problem,Corridor Problem,V6 YDS,"Boulder, 15 ft (5 m)","2,817 total · 19/month",2009-02-26
https://www.mountainproject.com/route/106365291/hita,Hita,V9-10 YDS,"Boulder, 15 ft (5 m)","1,079 total · 7/month",2009-02-26
https://www.mountainproject.com/route/106365286/hito,Hito,V10 YDS,"Boulder, 15 ft (5 m)","2,098 total · 14/month",2009-02-26
https://www.mountainproject.com/route/117947266/i2-easy-crack-from-mayer-moret-online-guide,"I2 Easy Crack, from Mayer & Moret Online Guide",V-easy YDS,"Boulder, 12 ft (4 m)",256 total · 14/month,2019-10-26
https://www.mountainproject.com/route/106517877/jita-dyno,Jita Dyno,V9 YDS,Boulder,500 total · 4/month,2009-08-15
https://www.mountainproject.com/route/106365269/left-of-the-corridor-problem,Left of the Corridor Problem,V3+ YDS,"Boulder, 12 ft (4 m)",578 total · 4/month,2009-02-26
https://www.mountainproject.com/route/106656074/the-ow,The OW,V4 YDS,Boulder,"2,191 total · 16/month",2010-01-21
https://www.mountainproject.com/route/106365172/whale-belly,Whale Belly,V6 YDS,"Boulder, 12 ft (4 m)","1,856 total · 13/month",2009-02-26
